iso2c,iso3c,year,electricity_access,alternative_energy,electricity_consumption,energy_imports,energy_intensity,energy_use,fossil_fuel_consumption,fuel_exports,energy_unit_use_gdp,energy_investment_private,ores_metal_exports,renewable_electricity_output,renewable_energy_consumption,time_electricity,resources_rents,electricity_access_ru,electricity_access_ur
BD,BGD,2009,57.56884765625,0.105840143209264,226.047944764973,12.3584576005917,2.94,193.073116875031,69.0060269775615,1.72665865195063,16.9393067024358,88530000,0.331266388916683,1.12166124216586,43.1,,1.15800734050145,45.3957824707031,86.3701171875
BD,BGD,2010,55.2599983215332,0.173889205494849,247.263377502677,14.5287035793785,2.93,206.761155157851,70.969404481067,1.87340450699641,16.512445327378,137130000,0.461533261380147,1.78720274577102,40.28,,1.15190668607977,39.9978981018066,90.0999984741211
BD,BGD,2011,59.5999984741211,0.199133295139838,265.640567310659,16.9357412610266,2.85,212.058286389298,71.6488390867616,1.15197562004724,16.9457906137019,324507000,0.448393262306309,1.9749507394741,38.41,,1.6416649611016,45.707088470459,90.1999969482422
BD,BGD,2012,66.1555709838867,0.166701810177296,283.466058868109,17.7915866489742,2.77,219.972661567757,72.6837803852608,1.82373354611352,17.2017920953193,1527800000,0.417876025550295,1.60001647378609,37.31,,1.63241180106445,54.6474800109863,90.6181335449219
BD,BGD,2013,61.5,0.218257250206309,301.967617961219,14.9783237714156,2.73,222.0614049963,72.8616719317204,1.13549487669373,17.8570903227809,40300000,0.314194015485004,1.94653614457831,37.08,411.56,1.16540741571536,48.5877647399902,88
BD,BGD,2014,62.4000015258789,0.153500381699064,320.209923304099,16.8417026426245,2.66,229.25054031946,73.7689379450086,,18.1370098332728,516500000,,1.31972423672665,35.32,411.56,1.11560721426565,48.1212005615234,90.6999969482422
BD,BGD,2015,74.9037399291992,,,,2.69,,,0.561290711404927,,3e+08,0.171611767409981,1.2268899018827,31.93,348.94,0.923666722752773,65.2221298217773,93.4418182373047
BD,BGD,2016,75.9199981689453,,,,2.61,,,,,1.7e+08,,,30.49,286.32,0.586126104470663,66.1436462402344,94.0100021362305
BD,BGD,2017,88,,,,2.5,,,,,4.38e+08,,,28.36,223.7,0.56319753187907,81.5710296630859,99.5
BD,BGD,2018,91.8000030517578,,,,2.3,,,,,2.69e+08,,,26.88,150.2,0.599715199260464,89.0830078125,96.5
BD,BGD,2019,92.1999969482422,,,,2.36,,,,,35710000,,,24.75,124.46,0.412651566102271,88.8535995483398,97.8000030517578
BD,BGD,2020,96.1999969482422,,,,,,,,,2.087e+09,,,,,0.318967548680135,95.2119674682617,97.8000030517578
BB,BRB,2000,100,,,,3.83,,,8.62440510021674,,,0.226439018876371,0,14.32,,0.399822397528285,100,100
BB,BRB,2001,100,,,,4.01,,,5.13271383662999,,,0.134232546724927,0,12.56,,0.250634340276307,100,99.9873886108398
BB,BRB,2002,100,,,,3.91,,,3.73760032054702,,,0.267299366235007,0,11.3,,0.208690648113285,100,100
BB,BRB,2003,100,,,,3.92,,,7.46599553600199,,,0.248965013559044,0,9.95,,0.23534265516599,100,100
BB,BRB,2004,99.9967422485352,,,,3.97,1362.23450049585,0,8.82521057867061,11.1668386327298,,0.90613929572652,0,9.93,,0.287584942530975,100,99.8625717163086
BB,BRB,2005,99.9804534912109,,,,3.97,1411.40706427331,0,7.98236011070781,11.1620559620208,,1.04846695480096,0,9.91,,0.381049607786917,100,99.833740234375
BB,BRB,2006,100,,,,3.84,1434.36345616722,0,9.42184797011257,11.60628282315,,1.50545438389599,0,9.9,,0.448730343964893,100,100
BB,BRB,2007,100,,,,3.81,1438.81794467906,0,22.9869568801375,11.7587864648048,,2.35329767281046,0,9.71,,0.377080677931409,100,100
BB,BRB,2008,100,,,,4.52,,,8.50996783072109,,,2.70525018431841,0,8.63,,0.496597883166268,100,100
BB,BRB,2009,100,,,,4.81,,,5.18456879487088,,,1.61300099265184,0,9.4,,0.277383073401296,100,100
BB,BRB,2010,100,,,,4.57,,,0.0215007876587993,,,1.01756538281327,0,9.08,,0.38320514006868,100,100
BB,BRB,2011,100,,,,4.61,,,7.36580750644772,,,1.02356517998682,0,4.66,88,0.564424064460084,100,100
BB,BRB,2012,100,,,,4.53,,,10.7950394747413,,,0.770534088698877,0,4.21,88,0.561562631719982,100,100
BB,BRB,2013,100,,,,4.51,,,9.10293159403012,,,0.969629793579988,0,3.51,88,0.532195138001254,100,100
BB,BRB,2014,100,,,,3.98,,,9.33818103701665,,,1.24356355057018,0,3.44,88,0.462755001018461,100,100
BB,BRB,2015,100,,,,3.87,,,5.52690134911485,,,0.992124595163528,0,3.16,88,0.195077776195894,100,100
BB,BRB,2016,100,,,,3.86,,,3.52972091368079,,,0.699242972272679,,3.49,88,0.142933942866438,100,100
BB,BRB,2017,100,,,,3.55,,,5.19912675338697,,,0.744969770357196,,5.13,88,0.217743353114144,100,100
BB,BRB,2018,100,,,,3.87,,,4.63274425971415,,,1.43572166566511,,5.79,88,0.321377221369412,100,100
BB,BRB,2019,100,,,,3.54,,,28.6991817107129,,,1.52044437203694,,4.31,78,0.279179607104937,100,100
BB,BRB,2020,100,,,,,,,4.77621164002592,,,2.77842723237982,,,,0.221262259307958,100,100
BY,BLR,2000,100,0.00969413404513455,2996.30947501957,86.1667105207793,12.85,2462.41105614348,91.622449702941,19.8121417383218,3.27044244623226,,0.75144259512848,0.103444312478449,5.65,,2.45611888622159,100,100
BY,BLR,2001,100,0.0111374822691659,3009.40248167179,85.8385395445467,12.33,2485.56511127658,91.2303339951224,17.7781531368295,3.41052582892481,,0.88712868310444,0.119698360132466,6.26,,2.09544339519453,100,100
BY,BLR,2002,100,0.00987991162014198,3000.7456250783,85.7769513989085,11.96,2550.108823149,92.0280213771872,20.2522119679159,3.51421909459028,,1.33298931592816,0.109615966132446,6.52,,1.79332135753555,100,100
BY,BLR,2003,100,0.00932574370134639,3063.05693858238,86.5986284005088,11.5,2643.68751307194,92.190850626206,22.0611954944767,3.6540603383294,,0.981971061661872,0.10515642017501,6.25,,1.7427375220639,100,100
BY,BLR,2004,100,0.00952628374649199,3174.05309231742,86.8392410053379,10.66,2752.759002794,93.5856552985175,26.8898936681252,3.93785153797122,,0.734917886077151,0.108939442486383,6.27,,1.76299970027522,100,100
BY,BLR,2005,100,0.0106286402665465,3245.37208781327,86.1800413309746,9.74,2768.82153868282,92.6726429250754,34.7813440418958,4.31237132089994,,0.531004118882829,0.119505183941087,6.83,,1.75543388671453,100,100
BY,BLR,2006,100,0.00972488811444891,3365.98186513501,86.7643860751072,9.42,2965.37796655132,92.5839339124781,38.31545746177,4.45638691907076,,0.492787628898696,0.119455534249159,7.2,,1.71102773577614,100,100
BY,BLR,2007,100,0.0100062685560083,3393.90853610514,86.1983623755877,8.5,2917.9070329077,92.341801762508,35.0680059075822,4.94099139153584,6.25e+08,0.654563966483715,0.157089446730969,7.28,,1.55543649818267,100,100
BY,BLR,2008,100,0.0108960091542997,3481.74351659874,86.31206617624,7.72,2932.1032726227,93.1867718536784,37.1188986398407,5.43735885041892,6.25e+08,0.50992269282586,0.208285779502397,7.08,,1.53109844079855,100,100
BY,BLR,2009,100,0.0169773174018046,3299.4609021774,85.6356111438264,7.29,2790.77788052353,91.7790718102573,37.44466887987,5.73822647781124,6.25e+08,0.594920082534629,0.345667632341322,7.39,179,1.12345590747676,100,100
BY,BLR,2010,100,0.0163939393146671,3566.17301269233,85.6224329737371,7.01,2902.10543497378,91.9955359666712,27.7492513357239,5.96143181932477,6.25e+08,0.704441491780973,0.372546210058748,7.3,179,1.33191127189268,100,100
BY,BLR,2011,100,0.0183800997483901,3632.87856030924,85.8955371534026,7.06,3101.43111508223,91.3924705961574,35.0487528909667,5.89212529268842,2.5e+09,0.59268245732263,0.428571428571429,7.52,179,1.72807041114267,100,100
BY,BLR,2012,100,0.0306485472979232,3704.30904061423,86.5014276765472,7.24,3228.47300408306,91.0472704631043,35.5859989815444,5.76478545411428,,0.612967215433543,0.555212831585441,7.25,179,1.79857706579051,100,100
BY,BLR,2013,100,0.066229574788993,3657.12467930665,85.3896270540696,6.39,2888.46029173763,90.6720403103935,32.372417741947,6.51053813077129,,0.912586019560614,0.844256831815152,6.97,112,1.47516456691948,100,100
BY,BLR,2014,100,0.0539210619709001,3690.1036829597,86.7796989270316,6.4,2936.57754684202,92.4403750165292,33.4920515927579,6.5107581347969,,0.862393216943491,0.722614078019289,6.69,112,1.34051912736817,100,100
BY,BLR,2015,100,,,,6.07,,,29.1387059964971,,,0.924685139506525,0.815679830995834,6.83,112,1.17143847529288,100,100
BY,BLR,2016,100,,,,6.18,,,20.5995665315743,,,1.23443353839957,,6.74,105,1.2725341422979,100,100
BY,BLR,2017,100,,,,6.14,,,23.5673852175462,,,1.24287299184423,,7.29,105,1.61809072065052,100,100
BY,BLR,2018,100,,,,6.29,,,25.1356889584766,,,1.09428113528576,,7.22,105,1.99093325768474,100,100
BY,BLR,2019,100,,,,5.97,,,20.6985181763427,,11300000,1.19713012809201,,7.83,105,1.72859328314867,100,100
BY,BLR,2020,100,,,,,,,12.612946389206,,,1.25760287868434,,,,1.69851918264026,100,100
BE,BEL,2000,100,21.7390833440127,8247.67711254725,76.3688407902762,5.51,5669.35817583222,75.8540863960788,4.57326410348979,7.58889076606782,,2.79025209509763,1.26128085245189,1.44,,0.0247063546005288,100,100
BE,BEL,2001,100,21.0187887202513,8267.18721595245,77.0094811386256,5.41,5634.21548679492,75.6282926275786,4.01544181292639,7.69368678062158,,2.59095200263024,1.36737133989672,1.58,,0.020974551036504,100,100
BE,BEL,2002,100,22.3336041942978,8311.89267946638,75.7687471719614,5.15,5390.71973335359,74.4701814763315,4.34668748676423,8.1418809140554,,2.25101082413828,1.40599710893389,1.68,,0.0237669038031078,100,100
BE,BEL,2003,100,21.4530054323362,8411.90065701741,76.3854081453545,5.32,5590.02597595848,75.232845873978,5.34845991089838,7.89994744553463,,2.11990649413701,1.42650279436579,1.89,,0.0217668696377626,100,100
BE,BEL,2004,100,21.3430445706535,8576.22349653402,76.4127189389874,5.15,5592.98874969209,75.0194585935233,5.76918485611779,8.14242061804931,,2.52377003609957,1.77468495489194,2.02,,0.0158728866813625,100,100
BE,BEL,2005,100,21.5498647259812,8509.99707308703,76.1110978461456,5.01,5555.61578402951,74.7639489844314,7.07173210089715,8.34150315839861,,2.59857311443977,2.457151524344,2.46,,0.0156553837667139,100,100
BE,BEL,2006,100,21.3121154695537,8683.67128500132,76.1344279637849,4.82,5470.49182410472,73.9425114862405,7.94534285062889,8.63040825044184,,3.50468918414622,3.49978659837815,2.82,,0.0177583467778119,100,100
BE,BEL,2007,100,22.3931497909414,8614.67950346801,74.3849306379573,4.56,5336.96321183546,72.6665499302844,7.08101586489845,9.10450355505114,,3.65372451520351,3.98272552783109,3.34,,0.0191105161683344,100,100
BE,BEL,2008,100,20.6235576942005,8521.49673953426,75.6485463768864,4.68,5454.66715929162,73.3936320880596,9.30589462902827,8.87744642704278,,3.30904384994604,5.2857638515009,3.91,,0.0184456365466109,100,100
BE,BEL,2009,100,22.3824307629957,7903.95547887634,73.4327904314744,4.58,5196.58198268641,72.6400231167136,7.51109808223464,9.05687434098886,,2.71486724599043,6.05638821459591,4.83,201,0.0173979810435606,100,100
BE,BEL,2010,100,21.242316012202,8393.94962326946,74.2611828033881,4.81,5539.47222297176,72.7936170372105,10.3739901023143,8.66013167095316,,4.28571775446529,6.92080611298797,6.22,201,0.0193026689959564,100,100
BE,BEL,2011,100,23.2431816287149,8028.79873139472,71.3862629876039,4.4,5092.31614681439,70.2544959262826,12.1931618935507,9.45637893598762,,4.20088249123054,9.41087918754353,6.66,201,0.019283615490506,100,100
BE,BEL,2012,100,20.7474074597644,7988.52464388906,73.7040318229552,4.19,4845.48829505754,71.1157141124069,13.0325708988809,9.94965248538051,,4.1306352162829,12.8128790384827,7.67,201,0.0186459902935122,100,100
BE,BEL,2013,100,21.4255025060909,7989.67185263518,73.1920687377354,4.34,4997.46330606994,70.820305796114,13.3095614294528,9.64581083381588,,3.31591363730275,14.2093861058371,8.22,201,0.0193368905135548,100,100
BE,BEL,2014,100,18.5896310222015,7709.12307788247,76.2588603028117,4.03,4708.22121789549,72.6525048356486,11.412711291998,10.3539358786531,,2.7948775193134,17.0806411009482,9.13,201,0.0200023114878053,100,100
BE,BEL,2015,100,15.110327401377,,80.0917919669683,3.94,4687.7870492938,75.8707843536824,8.79106425780424,10.5500523086322,,2.78669944994158,20.8000230056939,9.37,201,0.0195380201886472,100,100
BE,BEL,2016,100,,,,4.12,,,6.4322902040803,,,2.41418719107926,,9.2,201,0.0188126642437691,100,100
BE,BEL,2017,100,,,,4.04,,,7.24844554179977,,,2.7066942443397,,9.64,201,0.0166585662203543,100,100
BE,BEL,2018,100,,,,3.82,,,8.57049718783793,,,3.5123631521487,,10.66,171,0.019239121093776,100,100
BE,BEL,2019,100,,,,3.87,,,7.37926178742175,,,3.78239297674309,,10.21,171,0.0150959935264914,100,100
BE,BEL,2020,100,,,,,,,5.02499390613644,,,4.36341647896475,,,,0.0162595589029317,100,100
BZ,BLZ,2000,79,,,,6.7,,,0,,,0.0126730598710664,70.0729927007299,34.55,,0.275821342068187,65.6969985961914,95
BZ,BLZ,2001,80.1969604492188,,,,6.75,,,,,,0.0624424903267634,69.0647482014388,29.61,,0.274365395518254,67.3875198364258,95.6140594482422
BZ,BLZ,2002,81.0294189453125,,,,6.33,,,,,,0.00276317488319871,67.1428571428571,31.19,,0.285895527192166,68.8550338745117,95.6921920776367
BZ,BLZ,2003,81.8566360473633,,,,5.66,,,0,,3e+07,0.000966603817149925,40.9638554216867,30.18,,0.276553566272777,70.3073425292969,95.7759475708008
BZ,BLZ,2004,82.6809768676758,,,,5.39,560.546225173227,0,0,13.0761382456697,,0.0158014912910243,43.0781478757784,32.02,,0.244942757461601,71.743278503418,95.8722686767578
BZ,BLZ,2005,83.5047760009766,,,,5.21,567.304914058591,0,9.66092252654547e-05,12.8655326271087,,0.0213526205113632,44.1418027487405,31.01,,0.287130990961932,73.1613006591797,95.9880981445313
BZ,BLZ,2006,90.9885330200195,,,,5.45,590.379559137497,0,16.5478630134207,12.5915865918239,1.6e+07,0.00030049612469423,84.7717773737278,36.8,,3.24553046300581,85.1273345947266,98.067138671875
BZ,BLZ,2007,85.1606369018555,,,,5.4,595.256010246429,0,28.2080349952341,12.3090831272526,85500000,0.00201298987487365,82.2754469021063,32.31,,4.21180576935768,75.9522933959961,96.2892227172852
BZ,BLZ,2008,85.9980621337891,,,,4.9,,,40.2623125180607,,7.5e+07,0.00489429493888928,94.7475859538063,34.06,,6.19693166955561,77.3428802490234,96.4652481079102
BZ,BLZ,2009,86.8454284667969,,,,5.32,,,27.9742319045676,,21500000,0.000451814657696624,79.2914214469014,29.18,66,3.72347931511908,78.7431488037109,96.6506729125977
BZ,BLZ,2010,89.9172210693359,,,,5.44,,,36.1524564577706,,22200000,0.000159906661595226,63.3809520940405,32.93,66,5.35401046098921,84.0689468383789,96.999641418457
BZ,BLZ,2011,91.6817321777344,,,,6.31,,,42.848097880565,,,0.000244918649802284,62.941598469924,44.36,66,6.94196992539642,87.8571701049805,96.313362121582
BZ,BLZ,2012,90.9959182739258,,,,5.45,,,27.4551312552667,,,0.000720932903446682,49.1940058214813,50.07,66,4.83641560295755,85.8638458251953,97.2064361572266
BZ,BLZ,2013,91.1861038208008,,,,5.03,,,20.9670865539507,,,0.0106100068352302,55.8130131931025,40.99,66,3.55600149360228,86.0654373168945,97.3738327026367
BZ,BLZ,2014,91.3642578125,,,,4.9,,,16.6705063912502,,,0.197689502696228,50.7054753739704,37.47,66,2.64078179373652,86.2510681152344,97.52978515625
BZ,BLZ,2015,91.8000030517578,,,,5.84,,,6.83236378761448,,,0.12295214623729,45.2399304748245,30.34,66,1.20952058172765,87.5583190917969,96.9000015258789
BZ,BLZ,2016,93.2223129272461,,,,5.75,,,5.65364617406328,,,0.186814220100827,,33.38,66,1.03981503151429,89.3888473510742,97.8149795532227
BZ,BLZ,2017,94.1890106201172,,,,5.92,,,5.15055462425894,,,0.255115152435969,,36.25,66,0.954178597588331,91.0207214355469,97.9685745239258
BZ,BLZ,2018,91.7200012207031,,,,5.69,,,6.265705329514,,,0.532374635412515,,34.64,66,0.996808197316465,86.5137710571289,97.9000015258789
BZ,BLZ,2019,92.7200012207031,,,,6.12,,,4.94490512811091,,,0.607781940785047,,29.09,60,0.790219798442613,87.8397598266602,98.4800033569336
BZ,BLZ,2020,97.1133346557617,,,,,,,1.34066791217117,,,0.561666084275675,,,,0.829193635001881,96.074462890625,98.3316497802734
BJ,BEN,2000,21.5310840606689,0.041207059167688,58.1128951494812,27.1084446730923,4.88,288.768656205569,25.4861878174381,,8.58201949724972,,0.0658852459178777,2.38095238095238,70.29,,3.39024118567369,5.4078221321106,47.4688720703125
BJ,BEN,2001,21.8999996185303,0.0537638733041632,61.4690857130583,29.3251368478563,4.93,297.954930583739,27.4652770202784,0.00951042807393338,8.50005753168118,,0.0960138375675408,3.03030303030303,66.86,,3.16973051888205,4.44922971725464,49.5999984741211
BJ,BEN,2002,23.4159278869629,0.0601106079858099,68.2621926145242,31.6736830098388,5.05,310.039476930669,29.6471225919176,0.232344230707454,8.29180635027955,,0.113155802213012,3.17460317460317,64.04,,3.38833760630793,6.89684104919434,49.2144165039063
BJ,BEN,2003,24.3493232727051,0.0438019910224573,64.622881606094,33.9268616998979,5.15,317.198356078992,32.0774443011719,0,8.13275906971944,,0.168931912483678,2.5,61.73,,4.17522066893314,7.51669311523438,50.0921440124512
BJ,BEN,2004,25.2798328399658,0.0232339224374173,70.3225534235277,34.8183199792813,5.15,321.355359475345,32.8223793969496,0,8.13495832077677,,0.374631626779775,1.23456790123457,60.69,,3.12542829256931,8.11689758300781,50.9824371337891
BJ,BEN,2005,26.2098045349121,0.0189414972682187,73.7889683112085,33.0971857951374,5.08,313.106386529166,31.0497602314262,0,8.24525580633344,5.9e+08,0.549277174532844,0.934579439252336,59.2,,3.04609464446911,8.69726467132568,51.8922386169434
BJ,BEN,2006,27.8999996185303,0,75.0892095102127,38.0430595531008,5.76,358.898673744443,36.3254111857721,0.381017075307626,7.26337999967506,,0.642109709843069,2.5974025974026,57.31,,3.04876209362755,7.91550350189209,56.5999984741211
BJ,BEN,2007,28.0780162811279,0,79.7181242822116,41.2222592327835,5.91,379.227869645491,39.6692503365258,3.06388129136822,7.08051932978726,,1.16023297032455,1.36363636363636,54.49,,3.62691504634563,9.80044937133789,53.781307220459
BJ,BEN,2008,29.021614074707,0,86.3524594640743,40.812877553343,5.76,376.859725546358,39.0758613914131,0.266725846929541,7.26581855014339,,1.78064272230666,1.31004366812227,54.76,,3.64875464695243,10.3369302749634,54.7513084411621
BJ,BEN,2009,29.9751510620117,0,87.8731380201914,41.9674551954232,5.91,384.446879402391,39.8016789157276,0.00831790015687306,7.0857247451434,,0.717989245392386,0.78125,52.83,172,3.70291832819171,10.8760318756104,55.7307014465332
BJ,BEN,2010,34.2000007629395,0,95.4425217523073,43.7551733199028,6,397.136550420284,41.5541857358705,0.0107280032335427,6.81051764481371,,0.99834562553885,0.869565217391304,47.19,172,3.42233006971996,10.5736999511719,65.4000015258789
BJ,BEN,2011,36.9000015258789,0,91.5353189450946,43.7114805456359,5.82,396.771255457635,39.4308677774566,0.105567023678659,6.82476279010861,,3.57189559019471,0,48.7,158,3.47876903315435,13.6236371994019,67
BJ,BEN,2012,38.4000015258789,0,93.1212197769736,44.1564880706237,5.61,399.676275282771,36.1727707383108,0.00511876177575908,6.9052091066008,,2.23392683287111,0,50.33,158,3.91643001416052,14.5507860183716,68.5999984741211
BJ,BEN,2013,34.691219329834,0,96.7555505001003,45.1259070955081,5.71,406.247969682728,36.4750688056578,0.00237065230925798,7.08164501370205,,2.87445918505393,0,51.97,158,3.51561852901866,13.4309768676758,61.0548324584961
BJ,BEN,2014,34.0999984741211,0,100.225151769168,46.5907071276267,5.54,416.790619547949,36.7245813253448,0.254303969330284,7.13992744234188,,4.37903960709347,0,51.05,90,3.70461529956937,16.2260112762451,55.7999992370605
BJ,BEN,2015,29.6200008392334,,,,5.79,,,0.0143291813305386,,,1.93424573435646,5.55555555555556,49.94,90,4.30435329785485,11.0660028457642,51.6699981689453
BJ,BEN,2016,37.0952453613281,,,,6.22,,,0.046990129189722,,,2.334836574266,,45.42,90,4.45599386355762,15.2943601608276,62.452823638916
BJ,BEN,2017,34.5,,,,6.11,,,0.0293425152703835,,,0.536547485699829,,45.38,90,4.10749745388018,17.1921844482422,54.2000007629395
BJ,BEN,2018,39.2469177246094,,,,6.05,,,0.00438672014701453,,,0.221962506860275,,43.97,90,2.46040412481133,16.747350692749,64.3030776977539
BJ,BEN,2019,40.3286895751953,,,,5.69,,,0.0242825011067674,,,0.133769099660465,,46.47,90,2.4825328579817,17.475679397583,65.2243881225586
BJ,BEN,2020,41.4109573364258,,,,,,,0.0148050088912432,,,0.0730242340663988,,,,2.32162334142658,18.1965103149414,66.1453857421875
BM,BMU,2000,100,,,,1.52,,,,,,,0,0.46,,0,100,100
BM,BMU,2001,100,,,,1.45,,,,,,,0,0.54,,0,100,100
BM,BMU,2002,100,,,,1.54,,,,,,,0,0.51,,0,100,100
BM,BMU,2003,100,,,,1.5,,,,,,,0,0.51,,0,100,100
BM,BMU,2004,100,,,,1.51,,,,,,,0,0.52,,0,100,100
BM,BMU,2005,100,,,,1.48,,,,,,,0,0.49,,0,100,100
BM,BMU,2006,100,,,,1.56,,,,,,,0,0.44,,0,100,100
BM,BMU,2007,100,,,,1.67,,,,,,,0,0.5,,0,100,100
BM,BMU,2008,100,,,,1.51,,,,,,,0,0.46,,0,100,100
BM,BMU,2009,100,,,,1.21,,,,,,,0,0.43,,0,100,100
BM,BMU,2010,100,,,,1.54,,,,,,,0,0.43,,0,100,100
BM,BMU,2011,100,,,,1.2,,,,,,,0,0.42,,0,100,100
BM,BMU,2012,100,,,,1.08,,,6.32006619145502,,,0.00381330277426609,0,0.44,,0,100,100
BM,BMU,2013,100,,,,1.52,,,,,,0.396888618066497,0,1.47,,0,100,100
BM,BMU,2014,100,,,,1.95,,,,,,0.0327944159423139,0,0.43,,0,100,100
BM,BMU,2015,100,,,,1.59,,,0.0476663771117887,,,0.0332040967569467,0,0.55,,0,100,100
BM,BMU,2016,100,,,,1.83,,,0.188436539399564,,,0.0307067518424352,,1.09,,0,100,100
BM,BMU,2017,100,,,,1.77,,,0.151351973732955,,,0.0490028841356867,,0.64,,0,100,100
BM,BMU,2018,100,,,,1.97,,,0.05428059229872,,,0.025894247335234,,0.67,,0,100,100
BM,BMU,2019,100,,,,1.65,,,0.0105468909554335,,,0.0076735153629815,,0.84,,0,100,100
BM,BMU,2020,100,,,,,,,0.0420551207893841,,,0.00491009500876803,,,,0,100,100
BT,BTN,2000,31.1499996185303,,,,18.42,,,,,,,100,91.4,,3.99150086496823,8.79651641845703,96.7399978637695
BT,BTN,2001,40.0451316833496,,,,17.29,,,,,,,99.9781489754297,91.75,,3.85748225048797,19.5000267028809,97.0871200561523
BT,BTN,2002,43.9788780212402,,,,15.99,,,,,,,99.9586534660663,91.2,,3.57169796370512,23.7196559906006,97.2025451660156
BT,BTN,2003,41.0999984741211,,,,14.96,,,,,,,99.9169665098256,91.92,,3.33704260283624,18.4511089324951,97.4000015258789
BT,BTN,2004,51.8330116271973,,,,14.15,281.774364481402,0,,18.3308849931146,,,99.923560387294,93.46,,2.96461819956834,32.4330139160156,97.4571914672852
BT,BTN,2005,59.8081130981445,,,,13.61,314.453775295032,0,30.9371095810558,17.3529726097284,,8.37028143043405,99.943342776204,91.67,,2.6417876975474,43.2262916564941,96.7763824462891
BT,BTN,2006,59.6850547790527,,,,12.99,320.959410043139,0,27.1858253436532,17.9516473450144,,11.682288440842,99.9601840382233,91.92,,3.39335513018226,41.9906768798828,97.7877731323242
BT,BTN,2007,71.8000030517578,,,,11.3,366.987379544665,0,36.5144600023802,18.3740556441816,,14.8806861198291,99.9695214873514,92.07,,4.30210186881481,58.8519821166992,98.7300033569336
BT,BTN,2008,67.5552520751953,,,,11.12,,,48.9175130454485,,201500000,1.30154272797893,99.9985634454325,91.81,,4.20236098327307,52.3001899719238,98.1993255615234
BT,BTN,2009,71.5038986206055,,,,10.69,,,42.4687234160254,,2.01e+08,10.2339953444031,99.998571040711,92.38,93,3.5358665536457,57.6307716369629,98.4220352172852
BT,BTN,2010,73.2829132080078,,,,10.11,,,1.17938116636528,,,21.9335876606203,99.9959062811293,90.8,93,5.30507467504962,59.3977813720703,99.3055572509766
BT,BTN,2011,81.76708984375,,,,9.47,,,1.32603384643971,,,21.4084610573437,99.9957552175451,89.01,93,4.92104010325424,72.0372467041016,99.3797607421875
BT,BTN,2012,91.5,,,,9.51,,,32.9166462100962,,,11.5094290221172,99.997070326805,87.32,82,4.22181097232926,86.8699645996094,99.5999984741211
BT,BTN,2013,87.4511413574219,,,,9.41,,,,,,,99.9934556173054,86.7,82,3.42639737795127,80.3489456176758,99.4670944213867
BT,BTN,2014,91.483512878418,,,,9.32,,,,,,,99.9928610794619,86.54,71,3.41883860606992,86.5948257446289,99.4875869750977
BT,BTN,2015,95.5307159423828,,,,8.7,,,,,,,99.9935464335397,86.68,61,4.02829541274311,92.9191131591797,99.6712875366211
BT,BTN,2016,99.5897903442383,,,,8.3,,,,,,,,85.02,61,4.43640193257497,99.4221343994141,99.8473587036133
BT,BTN,2017,97.6999969482422,,,,8.06,,,,,,,,83.63,61,3.36402525599169,96.7601547241211,99.0999984741211
BT,BTN,2018,99.974365234375,,,,8.22,,,,,,,,82.22,61,1.98869700878608,99.9632263183594,99.9904632568359
BT,BTN,2019,100,,,,7.91,,,,,,,,82.27,61,2.17981058124967,100,100
BT,BTN,2020,100,,,,,,,,,,,,,,2.88398062973872,100,100
BO,BOL,2000,69.9630432128906,3.05152508178199,415.881172735016,-36.8080130247737,3.53,582.674825112523,82.5510885170049,12.1942402416879,9.2942510964592,164300000,23.1026067009569,51.520618556701,29.74,,3.96617066931652,28.1674308776855,95.8121109008789
BO,BOL,2001,69.2585372924805,4.29236577196595,416.65481774178,-87.0534826460516,3.41,444.801919385976,77.1983506392884,22.4397697760694,12.1464391773447,64400000,18.2065420131146,54.8492462311558,29.91,,3.85984349247998,28.0133419036865,94.2111358642578
BO,BOL,2002,63.9968566894531,3.67471294991797,429.952708633437,-77.0281470161523,3.32,523.324619899616,80.8602388372084,24.9742676784933,10.3837726402353,4.74e+08,18.5272050685105,53.9435946462715,28.28,,4.34008836903205,22.5278015136719,88.5792083740234
BO,BOL,2003,72.3000030517578,3.1396171474485,437.242162990045,-91.6605105233262,3.74,534.118812192476,81.9913361304719,30.1389419296459,10.2585169492055,29100000,17.6932791680357,47.1144967682364,26.31,,4.72290454603672,34.9555931091309,94
BO,BOL,2004,75.9453048706055,3.40781678963601,447.125408146658,-149.933428786019,3.67,525.145649309894,81.6247071695969,37.5739969111581,10.6736139466577,25900000,18.5649435013146,48.7066106566438,25.23,,8.08041847515999,40.4904022216797,96.1399765014648
BO,BOL,2005,68.2882080078125,2.84056660202616,476.587580929175,-168.397277898432,3.8,562.629944582613,83.2741378211675,47.8301459653094,10.2190287955464,126700000,16.3854420918351,41.2581699346405,23.13,,11.7110948970037,29.5450038909912,89.9208831787109
BO,BOL,2006,76.2112808227539,2.46961782752702,506.947565784243,-126.309987330084,3.78,691.954902847112,85.9585275210356,48.8382325972114,8.55649650961051,53500000,22.0373220569285,41.8679245283019,21.48,,14.4610551998218,41.570556640625,95.1707305908203
BO,BOL,2007,80.1565704345703,3.25037128063311,538.686341847904,-192.134442631611,3.94,554.149328582766,82.0478658632133,47.9241527222733,10.981492099283,63800000,26.164308178225,41.698639693059,20.27,,14.600466672048,46.5350608825684,98.1952819824219
