FREQ,REF_AREA,COMMODITY,TRANSACTION,UNIT_MEASURE,obsTime,obsValue,UNIT_MULT,OBS_STATUS
A,158,EC,13341,MW,2014,21561,0,A
A,158,EC,13341,MW,2015,21561,0,A
A,158,EC,13341,MW,2016,22358,0,A
A,158,EC,13341,MW,2017,23500,0,E
A,158,EC,13341,MW,2018,23933,0,A
A,158,EC,13341,MW,2019,26426,0,A
A,158,EC,13341,MW,2020,26342,0,A
A,158,EC,13342,MW,2000,7369,0,A
A,158,EC,13342,MW,2001,8117,0,A
A,158,EC,13342,MW,2002,10761,0,A
A,158,EC,13342,MW,2003,12543,0,A
A,158,EC,13342,MW,2004,14336,0,A
A,158,EC,13342,MW,2005,14219,0,A
A,158,EC,13342,MW,2006,14824,0,A
A,158,EC,13342,MW,2007,14868,0,A
A,158,EC,13342,MW,2008,14805,0,A
A,158,EC,13342,MW,2009,15226,0,A
A,158,EC,13342,MW,2010,15388,0,A
A,158,EC,13342,MW,2011,15341,0,A
A,158,EC,13342,MW,2012,15372,0,A
A,158,EC,13342,MW,2013,15557,0,A
A,158,EC,13342,MW,2014,15489,0,A
A,158,EC,13342,MW,2015,15465,0,A
A,158,EC,13342,MW,2016,15186,0,A
A,158,EC,13342,MW,2017,15076,0,A
A,158,EC,13342,MW,2018,15577,0,A
A,158,EC,13342,MW,2019,15534,0,A
A,158,EC,13342,MW,2020,15577.7,0,A
A,158,EC,13PV1,MW,2000,0.1,0,A
A,158,EC,13PV1,MW,2001,0.2,0,A
A,158,EC,13PV1,MW,2002,0.3,0,A
A,158,EC,13PV1,MW,2003,0.5,0,A
A,158,EC,13PV1,MW,2004,0.6,0,A
A,158,EC,13PV1,MW,2005,1,0,A
A,158,EC,13PV1,MW,2006,1.4,0,A
A,158,EC,13PV1,MW,2007,2.4,0,A
A,158,EC,13PV1,MW,2008,5.6,0,A
A,158,EC,13PV1,MW,2009,9.5,0,A
A,158,EC,13PV1,MW,2010,22,0,A
A,158,EC,13PV1,MW,2011,117.9,0,A
A,158,EC,13PV1,MW,2012,222.5,0,A
A,158,EC,13PV1,MW,2013,392,0,A
A,158,EC,13PV1,MW,2014,620.1,0,A
A,170,EC,13321,MW,2000,8026,0,A
A,170,EC,13321,MW,2001,8682,0,A
A,170,EC,13321,MW,2002,9036,0,A
A,170,EC,13321,MW,2003,8852,0,A
A,170,EC,13321,MW,2004,8915,0,A
A,170,EC,13321,MW,2005,8943,0,A
A,170,EC,13321,MW,2006,8511,0,A
A,170,EC,13321,MW,2007,8561,0,A
A,170,EC,13321,MW,2008,8997,0,A
A,170,EC,13321,MW,2009,8997,0,A
A,170,EC,13321,MW,2010,9257,0,A
A,170,EC,13321,MW,2011,9718,0,A
A,170,EC,13321,MW,2012,9778,0,A
A,170,EC,13321,MW,2013,9875,0,A
A,170,EC,13321,MW,2014,9696,0,A
A,170,EC,13321,MW,2015,11484,0,A
A,170,EC,13321,MW,2016,11606.4,0,A
A,170,EC,13321,MW,2017,11725.6,0,A
A,170,EC,13321,MW,2018,11836.568,0,A
A,170,EC,13321,MW,2019,11916.608,0,A
A,170,EC,13322,MW,2000,39,0,A
A,170,EC,13322,MW,2001,39,0,A
A,170,EC,13322,MW,2002,41.34,0,A
A,170,EC,13322,MW,2003,41.34,0,A
A,170,EC,13322,MW,2004,41.34,0,A
A,170,EC,13322,MW,2005,41.34,0,A
A,170,EC,13322,MW,2006,41.34,0,A
A,170,EC,13322,MW,2007,41.34,0,A
A,170,EC,13322,MW,2008,43,0,A
A,170,EC,13322,MW,2009,43,0,A
A,170,EC,13322,MW,2010,43,0,A
A,170,EC,13322,MW,2011,92,0,A
A,170,EC,13322,MW,2012,92,0,A
A,170,EC,13322,MW,2013,92,0,A
A,170,EC,13322,MW,2014,92,0,A
A,170,EC,13322,MW,2015,92,0,E
A,170,EC,13322,MW,2016,94,0,E
A,170,EC,13322,MW,2017,94,0,E
A,170,EC,13322,MW,2018,94,0,A
A,170,EC,13322,MW,2019,94,0,A
A,170,EC,13341,MW,2000,4328,0,A
A,170,EC,13341,MW,2001,4420,0,A
A,170,EC,13341,MW,2002,4366,0,A
A,170,EC,13341,MW,2003,4119.02,0,A
A,170,EC,13341,MW,2004,4229.02,0,A
A,170,EC,13341,MW,2005,4376,0,A
A,170,EC,13341,MW,2006,4385,0,A
A,170,EC,13341,MW,2007,4375,0,A
A,170,EC,13341,MW,2008,4440,0,A
A,170,EC,13341,MW,2009,4460,0,A
A,170,EC,13341,MW,2010,4918,0,A
A,170,EC,13341,MW,2011,4636,0,A
A,170,EC,13341,MW,2012,4560,0,A
A,170,EC,13341,MW,2013,4603,0,A
A,170,EC,13341,MW,2014,4515,0,A
A,170,EC,13341,MW,2015,4565,0,A
A,170,EC,13341,MW,2016,4442.2,0,A
A,170,EC,13341,MW,2017,4553.6,0,A
A,170,EC,13341,MW,2018,5323.54,0,A
A,170,EC,13341,MW,2019,5360.34,0,A
A,170,EC,13342,MW,2000,322,0,A
A,170,EC,13342,MW,2001,322,0,A
A,170,EC,13342,MW,2002,342.15,0,A
A,170,EC,13342,MW,2003,228.98,0,A
A,170,EC,13342,MW,2004,228.98,0,A
A,170,EC,13342,MW,2005,228.98,0,E
A,170,EC,13342,MW,2006,228.98,0,E
A,170,EC,13342,MW,2007,228.98,0,E
A,170,EC,13342,MW,2008,458,0,E
A,170,EC,13342,MW,2009,458,0,E
A,170,EC,13342,MW,2010,458,0,E
A,170,EC,13342,MW,2011,522,0,E
A,170,EC,13342,MW,2012,528,0,E
A,170,EC,13342,MW,2013,1528,0,E
A,170,EC,13342,MW,2014,1528,0,E
A,170,EC,13342,MW,2015,1528,0,E
A,170,EC,13342,MW,2016,1530,0,E
A,170,EC,13342,MW,2017,1530,0,E
A,170,EC,13342,MW,2018,1530,0,A
A,170,EC,13342,MW,2019,1530,0,A
A,174,EC,13322,MW,2010,1,0,A
A,174,EC,13322,MW,2011,1,0,A
A,174,EC,13322,MW,2012,1,0,A
A,174,EC,13322,MW,2013,1,0,A
A,174,EC,13322,MW,2014,1,0,A
A,174,EC,13322,MW,2015,1,0,A
A,174,EC,13322,MW,2016,1,0,A
A,174,EC,13322,MW,2017,1,0,A
A,174,EC,13322,MW,2018,1,0,A
A,174,EC,13322,MW,2019,1,0,A
A,174,EC,13322,MW,2020,1,0,A
A,174,EC,13341,MW,2000,6,0,E
A,174,EC,13341,MW,2001,8,0,E
A,174,EC,13341,MW,2002,10,0,E
A,174,EC,13341,MW,2003,14,0,E
A,174,EC,13341,MW,2004,18,0,E
A,174,EC,13341,MW,2005,21,0,E
A,174,EC,13341,MW,2006,21,0,E
A,174,EC,13341,MW,2007,21,0,E
A,174,EC,13341,MW,2008,23,0,E
A,174,EC,13341,MW,2009,23,0,E
A,174,EC,13341,MW,2010,23,0,E
A,174,EC,13341,MW,2011,23,0,E
A,174,EC,13341,MW,2012,23,0,E
A,174,EC,13341,MW,2013,24,0,E
A,174,EC,13341,MW,2014,25,0,E
A,174,EC,13341,MW,2015,26,0,E
A,174,EC,13341,MW,2016,26,0,E
A,174,EC,13341,MW,2017,34.3,0,E
A,174,EC,13341,MW,2018,34.3,0,E
A,174,EC,13341,MW,2019,34.3,0,E
A,174,EC,13341,MW,2020,34.3,0,E
A,175,EC,13341,MW,2000,23.5,0,A
A,175,EC,13341,MW,2001,23.5,0,A
A,175,EC,13341,MW,2002,38.1,0,A
A,175,EC,13341,MW,2003,38.1,0,A
A,175,EC,13341,MW,2004,38.1,0,A
A,175,EC,13341,MW,2005,38.8,0,A
A,175,EC,13341,MW,2006,45.8,0,A
A,175,EC,13341,MW,2007,49.8,0,A
A,175,EC,13341,MW,2008,78.1,0,A
A,175,EC,13341,MW,2009,78,0,A
A,175,EC,13341,MW,2010,78,0,A
A,175,EC,13341,MW,2011,78,0,A
A,175,EC,13341,MW,2012,78,0,A
A,175,EC,13341,MW,2013,78.1,0,A
A,175,EC,13341,MW,2014,78,0,E
A,175,EC,13341,MW,2015,80,0,E
A,175,EC,13341,MW,2016,99,0,E
A,176,EC,13341,MW,2000,23.5,0,A
A,176,EC,13341,MW,2001,23.5,0,A
A,176,EC,13341,MW,2002,38.1,0,A
A,176,EC,13341,MW,2003,38.1,0,A
A,176,EC,13341,MW,2004,38.1,0,A
A,176,EC,13341,MW,2005,38.8,0,A
A,176,EC,13341,MW,2006,45.8,0,A
A,176,EC,13341,MW,2007,49.8,0,A
A,176,EC,13341,MW,2008,78.1,0,A
A,176,EC,13341,MW,2009,78,0,A
A,176,EC,13341,MW,2010,78,0,A
A,178,EC,13321,MW,2000,92,0,E
A,178,EC,13321,MW,2001,92,0,E
A,178,EC,13321,MW,2002,92,0,E
A,178,EC,13321,MW,2003,92,0,A
A,178,EC,13321,MW,2004,92,0,A
A,178,EC,13321,MW,2005,92,0,A
A,178,EC,13321,MW,2006,92,0,A
A,178,EC,13321,MW,2007,92,0,A
A,178,EC,13321,MW,2008,119,0,A
A,178,EC,13321,MW,2009,119,0,E
A,178,EC,13321,MW,2010,119,0,E
A,178,EC,13321,MW,2011,220,0,E
A,178,EC,13321,MW,2012,220,0,E
A,178,EC,13321,MW,2013,220,0,E
A,178,EC,13321,MW,2014,220,0,E
A,178,EC,13321,MW,2015,209,0,A
A,178,EC,13321,MW,2016,209,0,E
A,178,EC,13321,MW,2017,214,0,A
A,178,EC,13321,MW,2018,214,0,A
A,178,EC,13321,MW,2019,214,0,A
A,178,EC,13341,MW,2000,3,0,E
A,178,EC,13341,MW,2001,3,0,E
A,178,EC,13341,MW,2002,3,0,E
A,178,EC,13341,MW,2003,29,0,A
A,178,EC,13341,MW,2004,29,0,A
A,178,EC,13341,MW,2005,29,0,A
A,178,EC,13341,MW,2006,29,0,A
A,178,EC,13341,MW,2007,29,0,A
A,178,EC,13341,MW,2008,29,0,A
A,178,EC,13341,MW,2009,29,0,E
A,178,EC,13341,MW,2010,29,0,E
A,178,EC,13341,MW,2011,29,0,E
A,178,EC,13341,MW,2012,10,0,E
A,178,EC,13341,MW,2013,10,0,E
A,178,EC,13341,MW,2014,20,0,E
A,178,EC,13341,MW,2015,41,0,A
A,178,EC,13341,MW,2016,41,0,E
A,178,EC,13341,MW,2017,41,0,E
A,178,EC,13341,MW,2018,41,0,E
A,178,EC,13341,MW,2019,41,0,E
A,178,EC,13342,MW,2003,90,0,E
A,178,EC,13342,MW,2004,90,0,E
A,178,EC,13342,MW,2005,90,0,E
A,178,EC,13342,MW,2006,90,0,E
A,178,EC,13342,MW,2007,90,0,E
A,178,EC,13342,MW,2008,90,0,E
A,178,EC,13342,MW,2009,90,0,E
A,178,EC,13342,MW,2010,90,0,E
A,178,EC,13342,MW,2011,120,0,E
A,178,EC,13342,MW,2012,200,0,E
A,178,EC,13342,MW,2013,300,0,E
A,178,EC,13342,MW,2014,350,0,E
A,178,EC,13342,MW,2015,350,0,A
A,178,EC,13342,MW,2016,350,0,E
A,178,EC,13342,MW,2017,350,0,E
A,178,EC,13342,MW,2018,350,0,E
A,178,EC,13342,MW,2019,350,0,E
A,180,EC,13321,MW,2000,1899,0,E
A,180,EC,13321,MW,2001,1899,0,E
A,180,EC,13321,MW,2002,1957,0,E
A,180,EC,13321,MW,2003,1973,0,E
A,180,EC,13321,MW,2004,1845,0,A
A,180,EC,13321,MW,2005,1845,0,A
A,180,EC,13321,MW,2006,1845,0,A
A,180,EC,13321,MW,2007,1845,0,A
A,180,EC,13321,MW,2008,1869,0,A
A,180,EC,13321,MW,2009,1869,0,E
A,180,EC,13321,MW,2010,1899,0,E
A,180,EC,13321,MW,2011,1899,0,E
A,180,EC,13321,MW,2012,1899,0,E
A,180,EC,13321,MW,2013,1999,0,E
A,180,EC,13321,MW,2014,1999,0,E
A,180,EC,13321,MW,2015,2000,0,E
A,180,EC,13321,MW,2016,2000,0,E
A,180,EC,13321,MW,2017,2510,0,A
A,180,EC,13321,MW,2018,2527,0,A
A,180,EC,13321,MW,2019,2527,0,E
A,180,EC,13321,MW,2020,2527,0,E
A,180,EC,13322,MW,2000,541,0,E
A,180,EC,13322,MW,2001,541,0,E
A,180,EC,13322,MW,2002,558,0,E
A,180,EC,13322,MW,2003,562,0,E
A,180,EC,13322,MW,2004,565,0,E
A,180,EC,13322,MW,2005,565,0,E
A,180,EC,13322,MW,2006,571,0,E
A,180,EC,13322,MW,2007,571,0,E
A,180,EC,13322,MW,2008,547,0,E
A,180,EC,13322,MW,2009,547,0,E
A,180,EC,13322,MW,2010,517,0,E
A,180,EC,13322,MW,2011,517,0,E
A,180,EC,13322,MW,2012,517,0,E
A,180,EC,13322,MW,2013,417,0,E
A,180,EC,13322,MW,2014,417,0,E
A,180,EC,13322,MW,2015,429,0,E
A,180,EC,13322,MW,2016,542,0,E
A,180,EC,13322,MW,2017,488,0,A
A,180,EC,13322,MW,2018,478,0,A
A,180,EC,13322,MW,2019,487.9,0,A
A,180,EC,13322,MW,2020,487.9,0,A
A,180,EC,13341,MW,2000,30,0,E
A,180,EC,13341,MW,2001,30,0,E
A,180,EC,13341,MW,2002,30,0,E
A,180,EC,13341,MW,2003,30,0,E
A,180,EC,13341,MW,2004,30,0,A
A,180,EC,13341,MW,2005,30,0,A
A,180,EC,13341,MW,2006,30,0,A
A,180,EC,13341,MW,2007,30,0,A
A,180,EC,13341,MW,2008,30,0,A
A,180,EC,13341,MW,2009,40,0,E
A,180,EC,13341,MW,2010,50,0,E
A,180,EC,13341,MW,2011,60,0,E
A,180,EC,13341,MW,2012,70,0,E
A,180,EC,13341,MW,2013,80,0,E
A,180,EC,13341,MW,2014,90,0,E
A,180,EC,13341,MW,2015,100,0,E
A,180,EC,13341,MW,2016,110,0,E
A,180,EC,13341,MW,2017,29,0,A
A,180,EC,13341,MW,2018,32,0,A
A,180,EC,13341,MW,2019,32,0,E
A,180,EC,13341,MW,2020,32,0,E
A,180,EC,13342,MW,2000,5,0,E
A,180,EC,13342,MW,2001,5,0,E
A,180,EC,13342,MW,2002,5,0,E
A,180,EC,13342,MW,2003,5,0,E
A,180,EC,13342,MW,2004,3,0,E
A,180,EC,13342,MW,2005,3,0,E
A,180,EC,13342,MW,2006,10,0,E
A,180,EC,13342,MW,2007,10,0,E
A,180,EC,13342,MW,2008,10,0,E
A,180,EC,13342,MW,2009,10,0,E
A,180,EC,13342,MW,2010,10,0,E
A,180,EC,13342,MW,2011,10,0,E
A,180,EC,13342,MW,2012,10,0,E
A,180,EC,13342,MW,2013,12,0,E
A,180,EC,13342,MW,2014,16,0,E
A,180,EC,13342,MW,2015,20,0,E
A,180,EC,13342,MW,2016,25,0,E
A,180,EC,13342,MW,2017,93,0,A
A,180,EC,13342,MW,2018,123,0,A
A,180,EC,13342,MW,2019,123,0,E
A,180,EC,13342,MW,2020,123,0,E
A,184,EC,13341,MW,2000,8,0,E
A,184,EC,13341,MW,2001,8,0,E
A,184,EC,13341,MW,2002,8,0,E
A,184,EC,13341,MW,2003,8,0,E
A,184,EC,13341,MW,2004,8,0,E
A,184,EC,13341,MW,2005,8,0,E
A,184,EC,13341,MW,2006,8,0,E
A,184,EC,13341,MW,2007,8,0,E
A,184,EC,13341,MW,2008,8,0,A
A,184,EC,13341,MW,2009,8,0,E
A,184,EC,13341,MW,2010,8,0,E
A,184,EC,13341,MW,2011,9.3,0,E
A,184,EC,13341,MW,2012,10.9,0,E
A,184,EC,13341,MW,2013,11,0,E
A,184,EC,13341,MW,2014,8,0,E
A,184,EC,13341,MW,2015,11.2,0,E
A,184,EC,13341,MW,2016,11.2,0,E
A,184,EC,13341,MW,2017,11.2,0,E
A,184,EC,13341,MW,2018,11.2,0,E
A,184,EC,13341,MW,2019,11.2,0,E
A,184,EC,13341,MW,2020,11.2,0,E
A,188,EC,13321,MW,2000,1225.46,0,A
A,188,EC,13321,MW,2001,1225.88,0,A
A,188,EC,13321,MW,2002,1127.7,0,A
A,188,EC,13321,MW,2003,1134.73,0,A
A,188,EC,13321,MW,2004,1120.41,0,A
A,188,EC,13321,MW,2005,1142.73,0,A
A,188,EC,13321,MW,2006,1186,0,A
A,188,EC,13321,MW,2007,1277,0,A
A,188,EC,13321,MW,2008,1373,0,A
A,188,EC,13321,MW,2009,1337,0,A
A,188,EC,13321,MW,2010,1386,0,A
A,188,EC,13321,MW,2011,1472,0,A
A,188,EC,13321,MW,2012,1490,0,A
A,188,EC,13321,MW,2013,1519,0,A
A,188,EC,13321,MW,2014,1835,0,A
A,188,EC,13321,MW,2015,1942,0,A
A,188,EC,13321,MW,2016,2328.054,0,A
A,188,EC,13321,MW,2017,2328.105,0,A
A,188,EC,13321,MW,2018,2359.435,0,A
A,188,EC,13321,MW,2019,2343.167,0,A
A,188,EC,13321,MW,2020,2341,0,A
A,188,EC,13322,MW,2000,140,0,E
A,188,EC,13322,MW,2001,140,0,E
A,188,EC,13322,MW,2002,143.28,0,A
A,188,EC,13322,MW,2003,160.9,0,A
A,188,EC,13322,MW,2004,183.22,0,A
A,188,EC,13322,MW,2005,161.32,0,A
A,188,EC,13322,MW,2006,225,0,A
A,188,EC,13322,MW,2007,180,0,E
A,188,EC,13322,MW,2008,195,0,E
A,188,EC,13322,MW,2009,195,0,A
A,188,EC,13322,MW,2010,210,0,A
A,188,EC,13322,MW,2011,210,0,E
A,188,EC,13322,MW,2012,210,0,E
A,188,EC,13322,MW,2013,210,0,E
A,188,EC,13322,MW,2014,210,0,A
A,188,EC,13322,MW,2015,210,0,E
A,188,EC,13322,MW,2016,210,0,A
A,188,EC,13322,MW,2017,0.015,0,A
A,188,EC,13322,MW,2018,0.4696,0,A
A,188,EC,13322,MW,2019,0.4696,0,A
A,188,EC,13322,MW,2020,0.4696,0,A
A,188,EC,13341,MW,2000,274.31,0,A
A,188,EC,13341,MW,2001,274.19,0,A
A,188,EC,13341,MW,2002,305.57,0,A
A,188,EC,13341,MW,2003,395.57,0,A
A,188,EC,13341,MW,2004,395.57,0,A
A,188,EC,13341,MW,2005,399,0,A
A,188,EC,13341,MW,2006,426,0,A
A,188,EC,13341,MW,2007,424,0,A
A,188,EC,13341,MW,2008,581,0,A
A,188,EC,13341,MW,2009,595,0,A
A,188,EC,13341,MW,2010,881.9,0,A
A,188,EC,13341,MW,2011,834,0,A
A,188,EC,13341,MW,2012,635,0,A
A,188,EC,13341,MW,2013,612.6,0,A
A,188,EC,13341,MW,2014,597,0,A
A,188,EC,13341,MW,2015,636,0,A
A,188,EC,13341,MW,2016,572,0,A
A,188,EC,13341,MW,2017,571.691,0,A
A,188,EC,13341,MW,2018,571.691,0,A
A,188,EC,13341,MW,2019,474.11,0,A
A,188,EC,13341,MW,2020,474.11,0,A
A,188,EC,13342,MW,2000,19.5,0,A
A,188,EC,13342,MW,2001,7.5,0,A
A,188,EC,13342,MW,2002,8,0,A
A,188,EC,13342,MW,2003,15,0,E
A,188,EC,13342,MW,2004,18,0,E
A,188,EC,13342,MW,2005,24,0,A
A,188,EC,13342,MW,2006,24,0,A
A,188,EC,13342,MW,2007,24,0,E
A,188,EC,13342,MW,2008,24,0,E
A,188,EC,13342,MW,2009,20,0,A
A,188,EC,13342,MW,2010,29,0,A
A,188,EC,13342,MW,2011,28,0,A
A,188,EC,13342,MW,2012,21,0,A
A,188,EC,13342,MW,2013,25,0,E
A,188,EC,13342,MW,2014,25,0,E
A,188,EC,13342,MW,2015,25,0,E
A,188,EC,13342,MW,2016,45.2592,0,A
A,188,EC,13342,MW,2017,45.2592,0,A
A,188,EC,13342,MW,2018,57.687,0,A
A,188,EC,13342,MW,2019,76.2592,0,A
A,188,EC,13342,MW,2020,76.2592,0,A
A,191,EC,13321,MW,2000,2076,0,A
A,191,EC,13321,MW,2001,2076,0,A
A,191,EC,13321,MW,2002,2063,0,A
A,191,EC,13321,MW,2003,2071,0,A
A,191,EC,13321,MW,2004,2062,0,E
A,191,EC,13321,MW,2005,2056,0,A
A,191,EC,13321,MW,2006,2056,0,A
A,191,EC,13321,MW,2007,2071,0,A
A,191,EC,13321,MW,2008,2071,0,A
A,191,EC,13321,MW,2009,2079,0,A
A,191,EC,13321,MW,2010,2109,0,A
A,191,EC,13321,MW,2011,2106,0,A
A,191,EC,13321,MW,2012,2139,0,A
A,191,EC,13321,MW,2013,2188,0,A
A,191,EC,13321,MW,2014,2112,0,A
A,191,EC,13321,MW,2015,2205,0,A
A,191,EC,13321,MW,2016,2173,0,A
A,191,EC,13321,MW,2017,2190.3,0,A
A,191,EC,13321,MW,2018,2196.8,0,A
A,191,EC,13321,MW,2019,2197,0,A
A,191,EC,13322,MW,2000,3,0,A
A,191,EC,13322,MW,2001,3,0,A
A,191,EC,13322,MW,2002,3,0,A
A,191,EC,13322,MW,2003,4,0,E
A,191,EC,13322,MW,2004,4,0,E
A,191,EC,13322,MW,2005,4,0,A
A,191,EC,13322,MW,2006,4,0,A
A,191,EC,13322,MW,2007,4,0,A
A,191,EC,13322,MW,2008,4,0,A
A,191,EC,13322,MW,2009,4,0,E
A,191,EC,13322,MW,2010,4,0,E
A,191,EC,13322,MW,2011,4,0,E
A,191,EC,13322,MW,2012,2,0,A
A,191,EC,13322,MW,2013,2,0,A
A,191,EC,13322,MW,2014,2,0,E
A,191,EC,13322,MW,2015,2,0,E
A,191,EC,13322,MW,2016,2,0,E
A,191,EC,13322,MW,2017,2.7,0,A
A,191,EC,13322,MW,2018,2.7,0,A
A,191,EC,13322,MW,2019,2.7,0,A
A,191,EC,13341,MW,2000,1428,0,A
A,191,EC,13341,MW,2001,1428,0,A
A,191,EC,13341,MW,2002,1618,0,A
A,191,EC,13341,MW,2003,1619,0,A
A,191,EC,13341,MW,2004,1619,0,E
A,191,EC,13341,MW,2005,1591,0,A
A,191,EC,13341,MW,2006,1591,0,A
A,191,EC,13341,MW,2007,1605,0,A
A,191,EC,13341,MW,2008,1605,0,A
A,191,EC,13341,MW,2009,1666,0,A
A,191,EC,13341,MW,2010,1571,0,A
A,191,EC,13341,MW,2011,1577,0,A
A,191,EC,13341,MW,2012,1698,0,A
A,191,EC,13341,MW,2013,1694,0,A
A,191,EC,13341,MW,2014,1778,0,A
A,191,EC,13341,MW,2015,1959,0,A
A,191,EC,13341,MW,2016,1916.6,0,A
A,191,EC,13341,MW,2017,1984.2,0,A
A,191,EC,13341,MW,2018,1980,0,A
A,191,EC,13341,MW,2019,1609,0,A
A,191,EC,13342,MW,2000,247,0,E
A,191,EC,13342,MW,2001,247,0,A
A,191,EC,13342,MW,2002,247,0,A
A,191,EC,13342,MW,2003,224,0,A
A,191,EC,13342,MW,2004,224,0,E
A,191,EC,13342,MW,2005,209,0,A
A,191,EC,13342,MW,2006,211,0,A
A,191,EC,13342,MW,2007,209,0,A
A,191,EC,13342,MW,2008,211,0,A
A,191,EC,13342,MW,2009,210,0,A
A,191,EC,13342,MW,2010,210,0,A
A,191,EC,13342,MW,2011,210,0,E
A,191,EC,13342,MW,2012,199,0,A
A,191,EC,13342,MW,2013,155,0,A
A,191,EC,13342,MW,2014,155,0,E
A,191,EC,13342,MW,2015,165,0,A
A,191,EC,13342,MW,2016,165,0,E
A,191,EC,13342,MW,2017,156.9,0,A
A,191,EC,13342,MW,2018,162,0,A
A,191,EC,13342,MW,2019,162,0,A
A,191,EC,13PV1,MW,2011,0,0,A
A,191,EC,13PV1,MW,2012,4,0,A
A,191,EC,13PV1,MW,2013,19,0,A
A,192,EC,13321,MW,2000,57,0,A
A,192,EC,13321,MW,2001,57,0,A
A,192,EC,13321,MW,2002,57,0,A
A,192,EC,13321,MW,2003,57,0,A
A,192,EC,13321,MW,2004,59,0,A
A,192,EC,13321,MW,2005,48.2,0,A
A,192,EC,13321,MW,2006,48.2,0,A
A,192,EC,13321,MW,2007,41,0,A
A,192,EC,13321,MW,2008,60,0,A
A,192,EC,13321,MW,2009,58,0,A
A,192,EC,13321,MW,2010,62.5,0,A
A,192,EC,13321,MW,2011,65,0,A
A,192,EC,13321,MW,2012,62.1,0,A
A,192,EC,13321,MW,2013,62.8,0,A
A,192,EC,13321,MW,2014,62.8,0,A
A,192,EC,13321,MW,2015,62.8,0,A
A,192,EC,13321,MW,2016,65.9,0,A
A,192,EC,13321,MW,2017,65.9,0,A
A,192,EC,13321,MW,2018,64,0,A
A,192,EC,13321,MW,2019,64,0,A
A,192,EC,13341,MW,2000,3380,0,A
A,192,EC,13341,MW,2001,3450,0,A
A,192,EC,13341,MW,2002,3330,0,A
A,192,EC,13341,MW,2003,3245,0,A
A,192,EC,13341,MW,2004,3245,0,A
A,192,EC,13341,MW,2005,3550,0,A
A,192,EC,13341,MW,2006,4682,0,A
A,192,EC,13341,MW,2007,4842,0,A
A,192,EC,13341,MW,2008,4790,0,A
A,192,EC,13341,MW,2009,4946,0,A
A,192,EC,13341,MW,2010,5241.6,0,A
A,192,EC,13341,MW,2011,5305,0,A
A,192,EC,13341,MW,2012,5093.6,0,A
A,192,EC,13341,MW,2013,5372.4,0,A
A,192,EC,13341,MW,2014,5608.2,0,A
A,192,EC,13341,MW,2015,5688.2,0,A
A,192,EC,13341,MW,2016,5847.1,0,A
A,192,EC,13341,MW,2017,5793.8,0,A
A,192,EC,13341,MW,2018,5905.12,0,A
A,192,EC,13341,MW,2019,5825.7,0,A
A,192,EC,13342,MW,2000,850,0,A
A,192,EC,13342,MW,2001,904,0,A
A,192,EC,13342,MW,2002,572,0,A
A,192,EC,13342,MW,2003,572,0,A
A,192,EC,13342,MW,2004,460,0,A
A,192,EC,13342,MW,2005,677,0,A
A,192,EC,13342,MW,2006,446,0,A
A,192,EC,13342,MW,2007,547,0,A
A,192,EC,13342,MW,2008,547,0,A
A,192,EC,13342,MW,2009,547,0,A
A,192,EC,13342,MW,2010,548.5,0,A
A,192,EC,13342,MW,2011,543.9,0,A
A,192,EC,13342,MW,2012,519.4,0,A
A,192,EC,13342,MW,2013,469.6,0,A
A,192,EC,13342,MW,2014,497.6,0,A
A,192,EC,13342,MW,2015,529,0,A
A,192,EC,13342,MW,2016,494,0,A
A,192,EC,13342,MW,2017,531,0,A
A,192,EC,13342,MW,2018,553,0,A
A,192,EC,13342,MW,2019,458.9,0,A
A,196,EC,13341,MW,2000,988,0,A
A,196,EC,13341,MW,2001,988,0,A
A,196,EC,13341,MW,2002,988,0,A
A,196,EC,13341,MW,2003,988,0,A
A,196,EC,13341,MW,2004,988,0,A
A,196,EC,13341,MW,2005,1118,0,A
A,196,EC,13341,MW,2006,1118,0,A
A,196,EC,13341,MW,2007,1118,0,A
A,196,EC,13341,MW,2008,1168,0,A
A,196,EC,13341,MW,2009,1389,0,A
A,196,EC,13341,MW,2010,1439,0,A
A,196,EC,13341,MW,2011,1555,0,A
A,196,EC,13341,MW,2012,1525,0,A
A,196,EC,13341,MW,2013,1477.5,0,A
A,196,EC,13341,MW,2014,1477.5,0,A
A,196,EC,13341,MW,2015,1477.5,0,A
A,196,EC,13341,MW,2016,1477.5,0,A
A,196,EC,13341,MW,2017,1477.5,0,A
A,196,EC,13341,MW,2018,1480.5,0,A
A,196,EC,13341,MW,2019,1480.51,0,A
A,196,EC,13342,MW,2002,0,0,A
A,196,EC,13342,MW,2003,6,0,A
A,196,EC,13342,MW,2004,6,0,A
A,196,EC,13342,MW,2005,6,0,A
A,196,EC,13342,MW,2006,16,0,A
A,196,EC,13342,MW,2007,22,0,A
A,196,EC,13342,MW,2008,35,0,A
A,196,EC,13342,MW,2009,32,0,A
A,196,EC,13342,MW,2010,32,0,A
A,196,EC,13342,MW,2011,36,0,A
A,196,EC,13342,MW,2012,36,0,A
A,196,EC,13342,MW,2013,36,0,A
A,196,EC,13342,MW,2014,32,0,A
A,196,EC,13342,MW,2015,41,0,A
A,196,EC,13342,MW,2016,37,0,A
A,196,EC,13342,MW,2017,37.1,0,A
A,196,EC,13342,MW,2018,36.9,0,A
